Source,Gmag,BPmag,RPmag,Dist,Teff,Rad,Lum-Flame,Mass-Flame,Age-Flame
191943394130606848,14.079695999999998,14.505088,13.481124,782.5387,5750.4927,1.2731,1.8312072,0.994,10.37
509949271023729664,17.013655,17.550394,16.169092000000003,2797.5942,9717.052,1.2731,14.05477,,
186501395688955648,15.345678,15.651197,14.864151,3351.7705,9618.42,2.0063,22.792122,2.15,
959169860527981056,12.790572,12.847444,12.687878,3077.434,9719.25,3.4564,66.46056999999999,2.594,0.3929999999999999
35904689644575872,12.230337,12.718069,11.560829,712.0914,5320.656999999999,3.2011,1.8845834,0.955,12.929
106815085033225088,13.468520000000002,13.728471,13.054869,933.5644,6658.4014,1.3549,4.427377,1.367,1.964
160707578750899968,12.391066,13.233748,11.482094,1498.7832,5142.8525,10.6462,55.062717000000006,2.701,0.503
204461475747797504,14.601885,15.341246,13.7531,1302.9086,6209.6274,2.5885,9.1234865,1.5830000000000002,2.099
430047486156778880,15.535443,15.826251,15.07305,4286.7134,11079.286,2.103,58.193882,2.695,
3108333669677498752,14.03966,15.169032,12.98222,107.9293,3742.2476,0.5625,0.05416505,0.5489999999999999,13.232
3053292048875751680,13.888136,14.107884,13.519961,1825.3628,7733.855,1.9634,26.583776,2.047,0.875
1827266661843051904,16.16643,16.781685,15.363263,4212.4116,15028.121,2.2797,45.159657,,
890701282898312320,13.891308,14.979221,12.85547,111.3594,3868.7542,0.5774,0.06864858,0.575,12.399
241200832158268800,13.146628,13.549009,12.569037,502.446,5511.812,1.2597,1.3465166000000002,0.927,13.247
179829078094632320,13.98528,14.429317,13.338131,746.2322,6464.2944,1.2724,2.7374108,1.259,1.622
3126842809758667520,11.406617,11.548601,11.161975,1002.1455,7914.255999999999,2.7805,16.736753,1.872,0.8690000000000001
183410393624639232,13.072179,13.455308,12.452629,298.5942,5806.0303,0.7523,6.299601999999999,1.225,5.25
2919809378749668736,10.460814,10.603848,10.203096,417.4984,7364.7607,1.8478,8.883137,1.624,1.104
2930589162553811200,13.071071,13.267382,12.740862,1432.6877,7534.371999999999,2.1238,11.246532,1.712,1.022
430832193855887872,14.611301,14.920185,14.12525,4887.942,10029.821,3.9977,64.2494,2.613,0.33
2018679232382179712,16.020878,19.933546,14.447748,4243.3345,3567.2014,102.0712,1917.9418,1.924,1.342
200546011762447744,15.803228,16.092613,15.338814,3945.244,10267.688,1.7852,32.340595,2.346,
2070973345403177600,15.761698,17.97805,14.270855,1686.5641,4677.965999999999,18.2135,148.62691999999998,3.301,0.293
514111987683873152,11.07842,11.298277,10.689719,3008.496,18745.941000000003,7.3644,,,
122815586261671424,14.582772,15.015127,13.974494,1122.1705,5644.4824,1.5377,2.692161,1.061,8.783999999999999
1140959234710555136,15.414701,16.671385,14.290929,169.9323,3659.789,0.5315,0.05734724,0.556,11.775
17451723433969408,12.072155,12.638217,11.348706,249.993,5983.0117,1.2748,1.8783537,1.087,5.789
1290996804729847936,14.993932999999998,16.10693,13.948141,165.8922,3795.2993,0.5424,0.056675114,0.557,13.091
156687966103185664,14.619216,15.40456,13.744108,3684.3042,5973.448,7.9072,130.79866,2.977,0.3779999999999999
131975862446630784,14.10434,14.47591,13.558367,594.8372,5676.401999999999,0.8829,0.8107863000000001,0.985,3.1260000000000003
452872900864494464,12.329922,12.488933,12.043398,2348.0032,16837.193,3.1014,625.71326,5.041,
4271125933136384,13.748195999999998,14.262044,13.071339,529.8777,5710.316999999999,1.1603,1.3442091,0.957,10.779000000000002
151549643322031104,14.504314,15.305561,13.615732,894.6506,8238.24,1.7441,12.713838,1.807,0.5489999999999999
176430526307374080,13.895151,14.649521,13.039235,497.414,5550.39,1.4816,2.115839,1.254,2.102
1130728004135871616,15.332375,16.425156,14.294964000000002,202.6626,3754.2688,0.5648,0.05389375,0.55,12.961
3083221030252381440,12.125116,12.261872,11.886279,1910.7756,7778.6875,3.765,39.652336,2.237,0.7509999999999999
183620056746350080,14.085845,14.533845,13.468659,625.4594,5706.3403,1.054,1.151638,0.957,9.474
2063387127499426176,11.853105,12.03354,11.542876,637.9301,7376.248,1.6132,7.050770299999999,1.561,0.892
184819971828702976,14.151436,14.747939,13.408565,574.1676,5781.9644,1.1681,1.3712744,0.99,8.749
74951719096264448,12.781312,13.15179,12.239011,615.8372,5796.858,1.65,2.8076065,1.08,8.101
427035992524025984,10.022687,10.191319,9.695271,2326.3147,19437.227,8.4908,,,
39948216672004352,14.400691,15.044073999999998,13.623132,1221.806,5497.8623,2.4749,5.370915,1.381,3.498
1830585911342299008,12.087135,12.253858,11.801412,779.7611,7499.3125,1.6962,7.574625500000001,1.592,0.802
66280386286378240,13.810735,14.422655,13.061313,3708.5415,5140.981,9.7647,81.55885,2.898,0.414
3423715179800655744,15.23748,16.287249,14.224132,4563.340999999999,6090.8276,10.18,115.8061,3.069,0.346
947014866858152192,10.786432,10.829398,10.692421,859.8524,9084.775,2.4576,30.157146,2.187,0.484
2915756029134434304,9.180918,9.288941,8.967238,324.8633,7477.5776,2.462,15.69185,1.819,1.081
3627612498704604928,14.821872,15.825986,13.823247,184.6725,5114.9490000000005,0.5311,0.08837466,0.632,2.807
47259213081633664,13.392582,14.123874,12.550866,2615.7205,5795.441999999999,9.3559,101.0248,2.6710000000000003,0.503
131012690260587904,14.261168,14.749408,13.598527,1023.2744,5202.217000000001,1.8292,3.3641224000000003,1.146,6.859
114018810340440064,14.505623000000002,15.132037,13.746068,2996.0654,4774.465999999999,6.3237,39.372303,2.504,0.62
144450062383158528,13.518856,14.024525,12.818759,418.1716,6183.5835,1.0137,1.5414397,1.167,0.314
2030612438239862912,16.231567000000002,18.06592,14.931809,2407.4194,15005.088,5.1958,1253.8488,5.336,
2172391507683866368,11.645083,11.974314,11.137934,1455.8302,8572.423,5.2036,132.32974,2.924,0.376
216266829014578048,13.974639000000002,14.598548999999998,13.206655,525.9193,6145.3423,1.1678,2.0050073,1.117,4.718
21779233697757184,15.003127,15.722362,14.184218,394.9229,4554.041,0.7295,0.20270878,0.7140000000000001,12.818
213006257346848128,11.131249,11.267402,10.881365,591.0378,8058.674,1.844,9.73915,1.714,0.4589999999999999
457621554149025920,12.642891,12.842132,12.299076,2826.9182,15001.925,3.7582,367.09473,4.289,
169697151461531520,14.507349,15.275474,13.654363,280.4684,4597.39,0.6994,0.21105897,0.7190000000000001,13.242
123481516647097856,13.838985,14.504923000000002,13.049979,1445.3154,5019.029,4.191,15.17982,1.671,1.991
443183660801334400,14.850773,15.588589,14.000122,1043.7625,8071.6733,1.6301,11.178382,1.757,0.657
124955132810949632,12.477205,13.051784,11.752336,933.7422,5341.348000000001,4.2183,10.631887,1.7,1.876
139996696692996096,12.969339,13.242495000000002,12.537017,846.0036,6188.2153,1.7048,3.2451372000000003,1.247,3.551
12412180607710336,13.716058,14.377975,12.926435,4767.884,5017.679,15.0901,55.357967,2.584,0.5579999999999999
24776811632817280,12.973116,13.40559,12.372715,805.0989,5173.2417,2.3934,3.1763844,1.14,6.992999999999999
164265460940821376,13.339954,13.824089,12.682282,588.885,6375.8594,1.4009,2.962098,1.242,2.75
260000385046635648,15.282791,15.576187,14.799674,2759.9094,11476.506,1.5149,37.57661,,
444342305538948864,12.9471,13.618103,12.138825,4353.803,17280.43,10.0362,,,
205381182866285568,15.010695000000002,15.323002,14.514304,5840.05,14143.691,3.3418,425.48117,4.235,
161744796172690944,14.923975,15.915791,13.941389,2570.5981,5521.155,6.4406,34.790718,2.344,0.7390000000000001
174930822510836480,13.341063,14.566252,12.256015,1716.7766,5822.8013,11.6362,88.821976,2.869,0.414
2016877270248056064,11.868879,12.079056,11.513164,631.0674,7458.2065,1.6985,9.234193,1.655,0.89
4053803855905759360,15.833305,17.669674,14.514525,2398.8625,15006.356000000002,5.8157,1549.9915,5.58,
648235192032802816,11.347005,11.508226,11.053113,625.4528,7195.001,1.971,9.105296,1.62,1.273
518080571822327936,16.406029999999998,16.73461,15.883857999999998,4732.4214,10163.646,1.7733,31.453705,2.323,
188557658528190848,15.656718,15.965635,15.050349,6019.535,10677.147,3.2431,127.156975,3.034,0.2689999999999999
247401871583908992,14.527082,15.219133,13.705219,3070.7207,9888.117,4.7907,138.79128,3.026,0.321
18559245176323712,13.657881,13.979354999999998,13.170823,801.4388,5630.3696,1.3704,1.7042942,0.959,12.313
397437964128787712,12.092279,12.265213,11.795053,970.568,7509.7896,2.1518,9.861047,1.668,1.006
179851347500537984,14.873207999999998,15.802834,13.922322,2945.6802,5070.782999999999,7.4433,32.941284,2.7030000000000003,0.502
55428584475227264,13.459813,13.810602,12.939061,582.6635,5886.9946,1.0971,1.3412681999999998,1.023,6.082999999999999
200742824345762560,15.782479,16.088213,15.300063,4980.982,10762.846,2.2933,66.67761999999999,2.707,0.228
61519707095556096,9.815681,10.065811,9.397654,260.3663,6390.2017,2.0905,6.450059,1.46,2.384
154888172942798976,14.260909,15.340488,13.240924,1628.4524,4924.694,6.6802,44.778877,2.503,0.62
3825679829002039552,14.717916,15.745387,13.713117,197.6337,4629.0776,0.6583,0.10562687,0.64,12.112
105917471227904640,13.391002,13.694304,12.861376,805.5012,5799.888000000001,1.5518,1.6032124,1.009,8.645
175755391809195264,14.233188,15.093699,13.321551,2968.9644,4738.8477,9.7629,106.15808,3.002,0.376
1834277663382504960,14.168835,16.623796,12.77369,4200.182,3654.9163,69.7186,828.3053,1.665,2.102
20108422700137216,11.609812,11.876242,11.180449,439.3147,6743.3403,1.5503,4.7446150000000005,1.394,1.743
2220980640199832576,11.530238,11.751699,11.16132,683.7844,7667.21,2.1431,14.187654,1.797,0.989
215869389920670208,13.822103,14.18991,13.285821,621.1431,5893.4004,1.0177,1.2186053999999995,1.037,4.298
837667679561742080,14.666019,15.722243,13.642605,144.7726,3817.8098,0.5223,0.05030043,0.552,1.229
65914764310612224,14.841421,15.547189,14.023226,4219.415,5592.7095,7.4111,47.161064,2.49,0.622
182336514362775936,14.442241,15.036729,13.695621,761.7928,5499.012,1.4567,2.0611167,0.969,12.664
3698090438131498112,14.137381,15.207194,13.110561,140.6772,3849.3484,0.6554,0.0850013,0.61,12.969
178591650772023168,14.821353,15.850802,13.822976999999998,5676.0156,4670.0913,18.7272,37.818405,2.803,0.455
40125650361092992,14.720531,15.390047,13.924995,1190.4979,5145.6255,2.2803,4.1589837,1.261,4.793
1332745810992759168,14.697623000000002,15.749202,13.677056,150.8847,3816.0078,0.5325,0.05369218,0.5489999999999999,13.197
53564534310208128,15.018181,15.732994,14.194523,1552.3384,4935.55,2.8554,4.4959517,1.131,7.409
157958176909590528,10.77401,11.16079,10.199072,538.3862,10718.657,2.8653,103.87058,2.915,0.275
155242215686133760,14.69727,15.513475,13.809228,2484.5457,5282.42,5.7297,17.476035999999997,1.822,1.5219999999999998
789511681612753280,17.491392,17.666988,16.561647,20070.422,9763.438,5.6004,,,
4042664634899169280,14.463442,15.868501,13.287753,5120.0146,3843.611,34.499,183.93172,3.11,0.344
5971287881986209152,16.138185999999997,17.229082000000002,15.011285999999998,3357.9421,15162.169,3.5695,464.94833,4.46,
458401417131679744,10.363162,10.629294,9.907703,3795.018,35000.867,9.4333,,,
181250991444106240,13.532991,13.946323,12.939865,609.6237,5928.846,1.2478,1.7713283,1.068,6.317
62000777792000512,13.794381,14.189517000000002,13.224189,705.5738,6098.409000000001,1.2202,1.9227531,1.119,4.129
183479632794749056,14.540813,15.003948,13.838484,453.4625,5597.4917,0.6994,1.0699714,0.915,11.872
41467191985522816,13.386385,13.842301,12.751832,916.4849,6452.0806,2.0742,6.1686435,1.4480000000000002,2.33
232188547661970432,14.688441,15.245415,13.973539,716.4962,5881.3804,1.0785,1.4411813,1.023,6.831
1978336192251868800,9.752173,9.842516,9.578049,321.9145,7934.906999999999,1.695,9.300153,1.6880000000000002,0.537
473307324466349312,16.016434,16.750401999999998,15.03756,1975.2144,10770.589,1.7803,34.461445,2.346,
420373707971220992,14.303586,14.562411,13.879897,2329.5134,7442.2227,2.2406,15.30444,1.81,1.098
415353303514772864,11.095157,11.186724,10.916471,1211.3911,11315.537,2.9515,175.88118,3.281,0.2239999999999999
7700159102780544,12.968741,13.440419,12.32506,504.4306,5636.571,1.5111,2.0523918,0.994,11.023
82374934412327296,14.231836,14.578052,13.709077,1326.1487,5956.78,1.7708,3.9289973,1.185,5.638999999999999
123868922697365248,14.231091,14.805397,13.503226000000002,1009.132,5546.2446,2.0237,3.7263782,1.18,5.988
180848638909306624,13.137285999999998,13.5099,12.581853,796.1878,6286.349,1.7994,6.008517299999999,1.433,2.7510000000000003
152819888490359936,15.043616,16.20423,13.98731,205.2294,4390.459,0.655,0.14952074,0.691,9.137
513269933572398976,15.088332,16.21194,14.043204,6864.104,6260.217,18.2109,153.93386999999998,3.164,0.318
272153321430287616,15.383563,16.470901,14.354934,3925.321,6005.4375,8.5709,77.29225,2.766,0.455
213085181665316224,15.281173999999998,15.539529000000002,14.853299,6669.5083,9808.173,3.7023,119.124435,2.928,0.341
43423876006781440,13.362245,13.881148,12.677942,438.0535,5920.055,1.1452,1.4743676,1.038,6.039
36240560384605568,12.815359,13.291712,12.173561,503.151,5344.0054,1.6918,2.275572,1.001,11.312
183597933373100928,14.639856,15.532156,13.704411,1336.2395,5411.3330000000005,3.4991,20.892836,1.952,1.252
2034250752254772096,12.29489,13.878924,11.085545,5502.7026,3622.094,109.201,1590.6211,1.92,1.358
135308104233901952,14.13163,14.616954000000002,13.480273,694.9969,5761.2935,1.2063,1.6555586,0.981,10.598
3083185845880725888,13.454254999999998,13.623419,13.164509,1627.0298,7326.97,1.9271,9.709596,1.649,1.163
56834825488814848,13.818566,14.310357000000002,13.166856,449.5462,5464.246,0.925,0.71759254,0.871,12.161
209433192450598272,14.814959,15.292804,14.169676999999998,1103.8585,5856.5586,1.3615,2.1577742000000004,1.069,7.271
205193028938887680,15.143671,15.458111,14.598548999999998,4791.155,11069.911,3.0991,53.823414,2.6460000000000004,
4040925031334673792,17.159672,18.324434,16.04599,2174.1099,15009.372,1.5552,,,
2023109400928697728,12.643417,12.982864,12.124823,1690.089,8872.017,3.7728,86.94072,2.689,0.4529999999999999
2071661708434007680,13.866749,15.168679999999998,12.754032,4455.965,4460.992,32.6866,433.21814000000006,3.711,0.216
171988735552975232,13.521391,14.231553,12.696684,1258.4946,5265.511,4.348,21.132963,2.049,1.089
223893282184464256,12.759226,13.182832,12.167256,357.4692,5500.5127,1.1084,1.0131001,0.91,12.5
105929875093407872,13.586103,13.944345000000002,13.057117,650.8649,5932.1675,1.1491,1.520587,1.044,5.966
2196108007850498944,11.683713,11.986915,11.205036,1008.028,8842.662,3.3396,60.61735,2.491,0.516
5705105939469309696,16.58285,16.448658,16.839979999999997,12353.749,15360.106000000002,1.367,101.6835,,
4051067755647827712,13.933044,14.990201,12.918742,3965.8582,4775.9233,18.9294,188.32353,3.701,0.217
2864760851634536448,15.154793,16.293095,14.094224,168.0367,3746.7166,0.525,0.0501562429999999,0.54,12.828
20554102866538624,13.012876,13.568877,12.303736,909.1735,5374.512,3.1184,8.827625,1.61,2.2030000000000003
3023190749094213760,15.309723000000002,16.390667,14.273819,216.0673,3811.929,0.5931,0.065919586,0.575,13.089
2082148609800383872,12.130975,12.262742,11.896763,1095.0266,9030.754,2.0366,23.785915,2.093,0.44
159444136810203264,14.544306,15.503637,13.580788,1610.6377,5562.331999999999,4.5788,38.985703,2.501,0.621
93684407936249856,14.16329,14.511024,13.635874,1111.9062,5743.476,1.5617,3.0094929,1.095,7.787000000000001
1872262766456329216,10.140997,10.189366,10.031691,907.252,12164.358,3.0476,160.10574,3.32,
160549283435436288,15.005089000000002,15.656445,14.218202,711.5068,5753.3315,1.0562,1.3752216,0.943,12.105
144082305806554624,11.65805,11.867368,11.30878,544.0952,7226.0747,1.6146,6.7723320000000005,1.536,1.069
155698684810360704,14.199281,15.233655,13.197467,3854.159,4692.573,16.996,177.4671,3.802,0.2019999999999999
146875962989957632,15.397685999999998,16.52787,14.351582999999998,1715.5076,4842.627,4.575,10.209351,1.231,5.55
147435270810772992,14.360254,15.489911,13.312110999999998,257.7583,5677.0845,0.9811,0.9636443,0.953,7.699
559286969089735040,9.834209,10.080883,9.347748,318.3979,7909.2393,2.498,32.118763,2.14,0.784
199486902889746816,14.705213,15.774733,13.682685,1257.5533,5433.071999999999,3.9228,9.881914,1.628,2.131
4657667319833847168,14.534178,14.499206,14.577891,17085.582,28893.883,3.7623,,,
527063684900647296,14.978082999999998,15.421860999999998,14.348949,3106.7358,10628.246,2.6313,64.18075999999999,2.667,0.241
525272065062451584,13.943329,14.23181,13.477529,5284.755,18116.201,4.1482,1143.984,5.832000000000001,
523831116413997696,12.057072,13.774945,10.814408,2250.518,3774.629,62.1228,646.5788,1.918,1.357
155599587028329600,14.642624,15.633241,13.654753,1645.1946,5843.5293,4.5504,33.715557000000004,2.225,0.838
3098046260925050880,10.740721,10.852595,10.526779,760.9064,7633.5522,2.8069,22.69191,1.976,0.942
2947366709255738368,12.291298,12.501589,11.943973,819.9919,6916.5996,1.8657,7.1276827,1.538,1.305
179572312065156480,12.588733,13.518831,11.640756,1435.7245,4944.141,10.6851,53.20604,2.702,0.502
202472665372984448,15.902535,16.204227,15.423143,3976.0232,11261.485,1.676,41.779488,,
104376883638625152,11.397029,11.677055,10.951453,317.8207,6278.165,1.3111,2.392902,1.188,2.9160000000000004
255312892102015872,15.965319,16.391023999999998,15.350565,3926.6292,10088.91,2.1273,44.394142,2.441,0.276
146235634906440192,14.372259,15.334497,13.397156,818.6263,7391.035,2.1713,9.606976,1.65,1.097
2003965700904369280,16.122616,16.838942000000003,15.231770999999998,4014.4055,9744.328,3.302,90.79327,2.764,0.373
2200193552546413440,13.572376,16.17584,12.15482,2713.2617,3643.183,77.4121,1453.6095,1.939,1.315
95960740603165824,12.897757,13.312862,12.30958,522.3517,5710.5146,1.4326,1.897488,0.988,10.947
117458147136068864,12.66399,13.067856,12.086263,436.3614,5940.246,1.2849,1.8348978,1.0759999999999998,6.218
182783332696791552,14.706216,15.136568,14.103212,1621.7595,5833.4204,1.9973,2.2562525,1.045,8.622
3738287930407126144,14.841089000000002,15.970735,13.781017000000002,164.9344,3736.4668,0.5866,0.0579564759999999,0.561,11.465
118891914594636800,12.572818,13.040395,11.904512,256.8972,5948.3193,0.9149,1.5332124,1.052,5.846
1227731317983677440,14.337407999999998,15.399085,13.316347,144.8467,3836.7363,0.6037,0.07200753,0.5920000000000001,10.664
125320273750091008,12.602696,13.047971,11.987042,434.4418,5669.3853,1.4668,2.087368,1.002,10.656
197136082606692480,14.313282999999998,14.512675,13.973638,2983.6648,9692.283,2.3147,85.563446,2.727,0.381
154108584838330240,14.94527,15.888306,13.858095,350.0796,6065.798000000001,0.8716,1.2243844,1.117,0.248
3785101390306569088,13.976245,15.123704,12.909182,102.0623,3685.3357,0.5577,0.050794803,0.541,12.638
175644581652868736,13.38928,13.814042,12.787509,949.4463,6439.3027,2.017,8.795127,1.568,2.049
21088259359180160,13.788470000000002,14.320935,13.099185,1004.3315,5611.9653,2.2183,3.2125838,1.125,7.194
180511501154127488,14.33447,14.788285,13.707273999999998,1023.0256,5843.433000000001,1.565,2.6455045,1.08,7.81
1959108448282483840,15.24009,16.259106,14.23308,221.959,4946.380999999999,0.564,0.0938631,0.6459999999999999,0.42
47684277405001856,11.336926,11.773548,10.73027,236.4359,5989.3345,1.3708,2.190192,1.125,5.432
246955160622887168,14.589215,15.092196,13.920353,659.5489,5791.9272,0.9613,1.1122393999999998,0.985,6.754
35647992334352768,14.016298999999998,14.362114000000002,13.500851999999998,841.2366,5971.0415,1.2115,1.5106488,1.062,4.716
140587443674657536,13.297459,13.585917000000002,12.848705,1276.3293,6338.169,2.207,7.217569,1.496,2.332
91132304009379968,14.127799,14.600574,13.464108,407.8461,4966.208,0.7923,0.3264957,0.809,6.837000000000001
4043861483286718592,14.324373,16.18618,13.042261,10780.988,3712.5952,118.9792,2326.798,1.923,1.34
1845383692878107392,15.89335,15.817881,16.030281,15458.421,19996.691000000003,2.0575,665.76544,,
51753466861288192,14.93539,15.472839000000002,14.236788,1949.0952,5497.795999999999,2.6644,3.973755,1.213,5.3870000000000005
512140700773946880,16.69903,17.321033,15.915001,3020.1426,9641.231,1.625,20.887669,2.115,
906558263498718208,12.098631,12.168959,11.969971,2028.9929,8750.412,3.341,37.76122,2.254,0.5870000000000001
330152525431938944,10.997773,11.178755,10.679023,411.86800000000005,7440.8623,1.5517,6.2849555,1.547,0.53
431474785378570368,15.229419,15.634452,14.613283,5401.8823,11673.015,3.7012,238.90878,3.516,
3284447188735315200,13.466564000000002,14.431521,12.494926,99.3473,3968.062,0.5557,0.0670976,0.597,0.206
137818839036090368,14.433509,14.792135,13.9035,1642.3647,5900.772,2.0261,3.2426298,1.134,6.521
2004656026717414912,15.201126,15.441587,14.802339000000002,4746.4663,9734.49,2.6391,52.117527,2.479,0.374
168742363050498816,13.986553,14.404922,13.388632,987.6215,6566.453,1.5792,5.39321,1.413,2.217
2032607016727356032,12.049767999999998,12.096487,11.958943,1894.6063,9492.337,2.964,47.67614,2.416,0.432
426637797515455872,15.667118,16.017643,15.062993,2792.5906,10296.906,1.6004,26.034372,,
212090162300151424,13.406898000000002,13.808576,12.835796,400.7126,5510.856,0.8674,0.6362755999999999,0.903,7.274
177216505327914880,14.184518,14.894576,13.365109,1744.0168,4884.5054,4.6725,19.32122,1.955,1.253
104875409082658560,11.057263,11.480401,10.46413,250.9296,5643.8564,1.6379,2.6877718,1.062,8.759
58025454845686656,10.636526,10.975923,10.1284,310.8595,5878.104,2.0719,4.1363645,1.203,5.345
518757802262654848,15.139674,16.006529,14.213645,3720.197,7073.566999999999,6.7776,58.262,2.441,0.654
183977127446093440,14.756907,15.703748999999998,13.78309,3199.0522,6079.366,7.9666,51.475190000000005,2.478,0.622
178327630542610688,12.778397,13.379904000000002,12.029059,466.5512,6544.2773,1.7045,4.608924,1.366,2.295
508633945874347904,14.200996,14.465469,13.71804,3265.5247,10538.539,3.0608,33.033226,2.408,
23195129796505856,13.195329999999998,13.642729,12.575016,509.0452,5727.6885,1.2914,1.7273096999999995,0.978,11.039
185033105283853440,13.910222,15.139816,12.826798,1864.0221,4873.866,10.9539,93.74205,3.201,0.318
2029467399950078080,13.416868,16.367994,11.953504,7642.068,3671.106,248.2099,1341.4191,1.92,1.357
68445324680174848,13.8409,14.610667,12.981411,2731.2102,5316.137,8.7215,44.52162,2.496,0.622
171829207584664448,14.269923,14.81177,13.565098999999998,544.6029,5753.303000000001,0.9859,1.1311443,0.974,7.849
1977450466910350976,12.313138,12.59272,11.877275,1329.7865,6818.7227,3.4019,24.404152,1.999,0.984
583478458282992000,14.789481,15.777407,13.805817,215.0417,3611.069,0.7306,0.08473853,0.61,11.871
4048901369712511232,15.578975,16.77929,14.383348000000002,1705.2869,5439.545,5.0197,20.249975,1.941,1.257
2690680844964749824,14.078912,15.289725,12.986691,94.629,3672.1885,0.5267,0.04662545,0.531,10.759
59135691007562240,10.675196,10.898099,10.303558,335.8938,6956.5874,1.6429,5.734758,1.466,1.386
49956349464864768,14.279995,14.757409,13.630964,1398.4603,6385.8076,2.1451,4.1234193,1.325,2.732
2038147150904638976,13.974462,14.221742,13.576493,1893.1123,7194.076999999999,2.0787,7.818239,1.5730000000000002,1.224
181807413047136256,14.846738,15.311701,14.207562,1069.3696,6444.2925,1.2246,2.3335892999999994,1.257,0.591
428608637748325632,14.405170000000002,14.827539000000002,13.797469,3027.6826,10228.5205,3.2843,151.76148999999998,3.108,0.291
2038303723918747136,11.168023,11.334236,10.885738,472.4136,7355.068,1.5828,7.341161,1.596,0.596
38006719655368832,14.521141,15.160168,13.745551,430.9831,4953.177,0.8938,0.3585799,0.7859999999999999,11.654000000000002
428741914868434048,15.065361,15.351113,14.601666,6172.513000000001,9759.119,4.0061,37.312470000000005,2.339,0.325
168717898916941056,14.718808,15.184810999999998,14.075458,1306.8872,5842.5063,1.709,3.5737712,1.152,6.343
161970024257415808,14.692764000000002,15.845332,13.635307999999998,249.6082,5410.914000000001,0.8661,0.60969174,0.889,7.961
197987929239084544,14.441571,14.975328,13.742724,952.3785,5678.001,1.596,3.2427046,1.121,7.27
426108176509014784,14.60144,14.830621,14.209695000000002,4939.6836,10886.197,3.361,89.072914,2.85,0.25
88075627324413184,14.645696,15.117864,14.006625,1114.6431,5266.0405,1.6214,2.5355415,1.035,10.022
519470526316408576,15.214357,16.126848000000003,14.260946,2085.22,7191.9683,3.6451,86.61487,2.6910000000000003,0.451
3033329143960050944,11.883811,12.09453,11.53071,1753.3729999999998,7095.389,4.6935,37.309513,2.193,0.835
146004222068193920,15.219723000000002,16.176159,14.25475,1813.3713,5308.3335,3.9235,11.010785,1.72,1.814
143922846557531520,14.106573,14.517612,13.528718,596.4489,5563.3184,0.9408,0.9253806,0.898,12.362
2953288988121664512,12.763229,13.010593,12.351275,900.6771,7203.9927,1.7868,6.868075999999999,1.537,1.119
524172828314286592,14.502472,14.960562,13.862539000000002,2055.9773,11112.813999999998,2.1377,82.3599,2.842,0.209
167241976355135616,14.709282,15.226501,14.0207,1236.948,6041.279,1.7226,5.072392,1.35,3.471
68150861722174848,11.304962,11.757917,10.692468,133.7583,5284.9287,0.8423,0.50796974,0.873,7.028
4035764168639052032,11.472188,12.751239,10.362876,1588.9723,4027.7585,36.8659,468.3386,1.971,1.246
4042649684035435648,14.618403,15.947283,13.501428,10305.265,3889.4663,58.0588,134.41858,2.909,0.412
1834459048437065472,15.260889,17.860922,13.842626999999998,1710.9122,5017.3647,19.8317,228.32956,3.8,0.2019999999999999
145405331830650112,10.594711,10.984532000000002,10.026143,180.642,6159.991,1.3505,2.3667054,1.167,3.891
179698309226012672,14.765754,15.981667000000002,13.685893,3153.329,4539.5513,13.1079,66.954254,2.604,0.556
431771348588650752,9.896515,12.28581,8.524964,1179.43,3520.8599,125.4154,2156.4636,1.921,1.358
117619710921703168,13.377918,14.104735,12.548525,5715.573,4177.6963,23.9549,182.7512,3.397,0.271
116990309235362176,14.352185,14.758097,13.774522,708.2208,5939.382,0.9734,1.1417575,1.083,1.015
2030328489380604928,15.375826000000002,17.370579,14.073182,3356.9358,4810.3413,22.5986,348.586,3.803,0.2019999999999999
4041212244379100544,15.505509,17.74534,14.11196,1858.3137,4981.2803,15.2826,125.06611,3.401,0.27
2179038055477051392,12.097178,12.569325,11.451911,617.1459,7096.5815,2.4957,13.714091,1.755,1.291
172255268340539264,12.945251,13.780314,12.046209,1734.1041,4876.7915,9.9732,48.232933,2.503,0.62
73263453351528192,14.194945,14.543419,13.6735,1139.3679,5886.455,1.5256,2.4693933,1.079,7.476
4655376835266426112,14.060373,13.88432,14.048154,12908.963,19983.436,4.1058,,,
4661274031536546176,15.025945000000002,14.93431,15.103677,20249.492,19976.875,3.9629,2450.696,7.056,
246781953181471232,14.850386,16.201061,13.72004,2530.9849,4904.203,11.1344,81.18885,2.902,0.413
4689009109289381376,15.085632999999998,15.077735,15.05074,26793.418,32342.512,4.4671,,,
108757681561231360,14.20135,15.300005,13.158085,120.9986,3834.9548,0.5616,0.06497356,0.575,13.269
131346529478685184,14.079539000000002,14.844037,13.231589,204.4427,4370.1177,0.6432,0.1342255,0.6990000000000001,0.379
24953420688033280,12.821675,13.231908,12.244509,332.0302,5237.745,0.9906,0.79374397,0.912,9.126
6742868723650947840,17.075928,16.956669,17.33635,24465.58,19337.033,1.7887,446.79803,,
170550887880220032,14.284503,14.750243,13.648607,1001.9117,5533.5317,1.6401,2.5155227000000004,1.038,9.697
514895522853989120,15.001697,15.272243,14.480907,3810.184,10838.135,2.489,33.188557,2.499,
436272165069398272,15.300406,16.510641,14.210187,177.9375,3700.9714,0.5677,0.05162616,0.544,12.778
